date,source,country,source_id,estimate_type,estimate,total_daily_log_war_fires_to_date,total_daily_log_war_fires_to_date_in_russia_held_area,total_daily_log_war_fires_to_date_in_ukraine_held_area,total_cloud_cover_in_east_of_country_to_date,total_change_in_area_assessed_as_russia_controlled,days_since_invasion,weight,source_type
2023-11-06,Meduza,russia,deaths_via_meduza_assembled_90,estimate_high,72653.36300269378,1761.708898976101,1398.9448485876558,1334.232360010406,379.515,208552256916.55182,620,0.3333333333333333,deaths
2023-11-13,Meduza,russia,deaths_via_meduza_assembled_91,estimate,64261.8114099944,1782.311215927623,1415.138571056737,1348.239944416607,384.455,208569070598.91138,627,0.3333333333333333,deaths
2023-11-13,Meduza,russia,deaths_via_meduza_assembled_91,estimate_low,54085.918979205184,1782.311215927623,1415.138571056737,1348.239944416607,384.455,208569070598.91138,627,0.3333333333333333,deaths
2023-11-13,Meduza,russia,deaths_via_meduza_assembled_91,estimate_high,74437.70384078361,1782.311215927623,1415.138571056737,1348.239944416607,384.455,208569070598.91138,627,0.3333333333333333,deaths
2023-11-20,Meduza,russia,deaths_via_meduza_assembled_92,estimate,65556.55621587446,1789.583614320193,1417.4411561497311,1354.6166713645055,390.663,208578192924.2809,634,0.3333333333333333,deaths
2023-11-20,Meduza,russia,deaths_via_meduza_assembled_92,estimate_low,55245.81629665767,1789.583614320193,1417.4411561497311,1354.6166713645055,390.663,208578192924.2809,634,0.3333333333333333,deaths
2023-11-20,Meduza,russia,deaths_via_meduza_assembled_92,estimate_high,75867.29613509125,1789.583614320193,1417.4411561497311,1354.6166713645055,390.663,208578192924.2809,634,0.3333333333333333,deaths
2023-11-27,Meduza,russia,deaths_via_meduza_assembled_93,estimate,67578.65498167506,1793.3212839384762,1419.926062799519,1356.4084308337335,396.796,208583782099.68488,641,0.3333333333333333,deaths
2023-11-27,Meduza,russia,deaths_via_meduza_assembled_93,estimate_low,57014.96172439724,1793.3212839384762,1419.926062799519,1356.4084308337335,396.796,208583782099.68488,641,0.3333333333333333,deaths
2023-11-27,Meduza,russia,deaths_via_meduza_assembled_93,estimate_high,78142.34823895288,1793.3212839384762,1419.926062799519,1356.4084308337335,396.796,208583782099.68488,641,0.3333333333333333,deaths
2023-12-04,Meduza,russia,deaths_via_meduza_assembled_94,estimate,69350.56742001887,1798.1087756812583,1421.3123571606388,1359.2988025916297,402.615,208651770047.6508,648,0.3333333333333333,deaths
2023-12-04,Meduza,russia,deaths_via_meduza_assembled_94,estimate_low,58570.73895641675,1798.1087756812583,1421.3123571606388,1359.2988025916297,402.615,208651770047.6508,648,0.3333333333333333,deaths
2023-12-04,Meduza,russia,deaths_via_meduza_assembled_94,estimate_high,80130.39588362096,1798.1087756812583,1421.3123571606388,1359.2988025916297,402.615,208651770047.6508,648,0.3333333333333333,deaths
2023-12-11,Meduza,russia,deaths_via_meduza_assembled_95,estimate,71210.63497656977,1799.2073879699265,1422.005504341199,1359.2988025916297,409.171,208700455835.53745,655,0.3333333333333333,deaths
2023-12-11,Meduza,russia,deaths_via_meduza_assembled_95,estimate_low,60216.17376432975,1799.2073879699265,1422.005504341199,1359.2988025916297,409.171,208700455835.53745,655,0.3333333333333333,deaths
2023-12-11,Meduza,russia,deaths_via_meduza_assembled_95,estimate_high,82205.09618880977,1799.2073879699265,1422.005504341199,1359.2988025916297,409.171,208700455835.53745,655,0.3333333333333333,deaths
2023-12-18,Meduza,russia,deaths_via_meduza_assembled_96,estimate,73016.19475831922,1801.1532981189816,1423.9514144902541,1359.2988025916297,415.675,208708897732.16632,662,0.3333333333333333,deaths
2023-12-18,Meduza,russia,deaths_via_meduza_assembled_96,estimate_low,61819.3030230324,1801.1532981189816,1423.9514144902541,1359.2988025916297,415.675,208708897732.16632,662,0.3333333333333333,deaths
2023-12-18,Meduza,russia,deaths_via_meduza_assembled_96,estimate_high,84213.08649360605,1801.1532981189816,1423.9514144902541,1359.2988025916297,415.675,208708897732.16632,662,0.3333333333333333,deaths
2023-12-25,Meduza,russia,deaths_via_meduza_assembled_97,estimate,74470.7033950775,1806.346254969872,1425.7431739594822,1362.5176784164978,421.557,208725779977.19366,669,0.3333333333333333,deaths
2023-12-25,Meduza,russia,deaths_via_meduza_assembled_97,estimate_low,63134.33051357793,1806.346254969872,1425.7431739594822,1362.5176784164978,421.557,208725779977.19366,669,0.3333333333333333,deaths
2023-12-25,Meduza,russia,deaths_via_meduza_assembled_97,estimate_high,85807.07627657706,1806.346254969872,1425.7431739594822,1362.5176784164978,421.557,208725779977.19366,669,0.3333333333333333,deaths
2024-01-01,Meduza,russia,deaths_via_meduza_assembled_98,estimate,75651.56059168837,1824.0957535268428,1428.9212277898303,1379.4454448242197,426.447,208736110724.40738,676,0.3333333333333333,deaths
2024-01-01,Meduza,russia,deaths_via_meduza_assembled_98,estimate_low,64179.08273053384,1824.0957535268428,1428.9212277898303,1379.4454448242197,426.447,208736110724.40738,676,0.3333333333333333,deaths
2024-01-01,Meduza,russia,deaths_via_meduza_assembled_98,estimate_high,87124.0384528429,1824.0957535268428,1428.9212277898303,1379.4454448242197,426.447,208736110724.40738,676,0.3333333333333333,deaths
2024-01-08,Meduza,russia,deaths_via_meduza_assembled_99,estimate,76941.62700031586,1828.883245269625,1428.9212277898303,1384.0506150102078,432.574,208759737961.87936,683,0.3333333333333333,deaths
2024-01-08,Meduza,russia,deaths_via_meduza_assembled_99,estimate_low,65311.110564519404,1828.883245269625,1428.9212277898303,1384.0506150102078,432.574,208759737961.87936,683,0.3333333333333333,deaths
2024-01-08,Meduza,russia,deaths_via_meduza_assembled_99,estimate_high,88572.14343611231,1828.883245269625,1428.9212277898303,1384.0506150102078,432.574,208759737961.87936,683,0.3333333333333333,deaths
2024-01-15,Meduza,russia,deaths_via_meduza_assembled_100,estimate,78538.5648492451,1828.883245269625,1428.9212277898303,1384.0506150102078,437.703,208767010579.45438,690,0.3333333333333333,deaths
2024-01-15,Meduza,russia,deaths_via_meduza_assembled_100,estimate_low,66728.38066963265,1828.883245269625,1428.9212277898303,1384.0506150102078,437.703,208767010579.45438,690,0.3333333333333333,deaths
2024-01-15,Meduza,russia,deaths_via_meduza_assembled_100,estimate_high,90348.74902885755,1828.883245269625,1428.9212277898303,1384.0506150102078,437.703,208767010579.45438,690,0.3333333333333333,deaths
2024-01-22,Meduza,russia,deaths_via_meduza_assembled_101,estimate,80238.31324165533,1837.3394137592034,1432.38696369263,1389.425893417892,442.962,208780139262.19138,697,0.3333333333333333,deaths
2024-01-22,Meduza,russia,deaths_via_meduza_assembled_101,estimate_low,68223.58743409894,1837.3394137592034,1432.38696369263,1389.425893417892,442.962,208780139262.19138,697,0.3333333333333333,deaths
2024-01-22,Meduza,russia,deaths_via_meduza_assembled_101,estimate_high,92253.03904921173,1837.3394137592034,1432.38696369263,1389.425893417892,442.962,208780139262.19138,697,0.3333333333333333,deaths
2024-01-29,Meduza,russia,deaths_via_meduza_assembled_102,estimate,81594.46496225525,1838.7257081203234,1433.0801108731898,1390.1190405984519,449.064,208798264293.0164,704,0.3333333333333333,deaths
2024-01-29,Meduza,russia,deaths_via_meduza_assembled_102,estimate_low,69418.5477545573,1838.7257081203234,1433.0801108731898,1390.1190405984519,449.064,208798264293.0164,704,0.3333333333333333,deaths
2024-01-29,Meduza,russia,deaths_via_meduza_assembled_102,estimate_high,93770.38216995321,1838.7257081203234,1433.0801108731898,1390.1190405984519,449.064,208798264293.0164,704,0.3333333333333333,deaths
2024-02-05,Meduza,russia,deaths_via_meduza_assembled_103,estimate,83106.76294606682,1852.9321791001928,1438.27306772408,1401.3680005175877,454.213,208826331308.8582,711,0.3333333333333333,deaths
2024-02-05,Meduza,russia,deaths_via_meduza_assembled_103,estimate_low,70745.61535376402,1852.9321791001928,1438.27306772408,1401.3680005175877,454.213,208826331308.8582,711,0.3333333333333333,deaths
2024-02-05,Meduza,russia,deaths_via_meduza_assembled_103,estimate_high,95467.91053836963,1852.9321791001928,1438.27306772408,1401.3680005175877,454.213,208826331308.8582,711,0.3333333333333333,deaths
2024-02-12,Meduza,russia,deaths_via_meduza_assembled_104,estimate,84872.42242873918,1858.6157588675314,1439.3716800127481,1406.3584331043664,460.253,208847285904.75555,718,0.3333333333333333,deaths
2024-02-12,Meduza,russia,deaths_via_meduza_assembled_104,estimate_low,72304.01582775185,1858.6157588675314,1439.3716800127481,1406.3584331043664,460.253,208847285904.75555,718,0.3333333333333333,deaths
2024-02-12,Meduza,russia,deaths_via_meduza_assembled_104,estimate_high,97440.82902972652,1858.6157588675314,1439.3716800127481,1406.3584331043664,460.253,208847285904.75555,718,0.3333333333333333,deaths
2024-02-19,Meduza,russia,deaths_via_meduza_assembled_105,estimate,87057.14970671572,1868.016388965951,1441.1634394819762,1415.0659160222258,466.246,208921828887.00888,725,0.3333333333333333,deaths
2024-02-19,Meduza,russia,deaths_via_meduza_assembled_105,estimate_low,74235.16778884231,1868.016388965951,1441.1634394819762,1415.0659160222258,466.246,208921828887.00888,725,0.3333333333333333,deaths
2024-02-19,Meduza,russia,deaths_via_meduza_assembled_105,estimate_high,99879.13162458912,1868.016388965951,1441.1634394819762,1415.0659160222258,466.246,208921828887.00888,725,0.3333333333333333,deaths
2024-02-26,Meduza,russia,deaths_via_meduza_assembled_106,estimate,89022.23899452448,1896.0528386337994,1461.964094268493,1436.0021541784363,471.902,208948911943.07394,732,0.3333333333333333,deaths
2024-02-26,Meduza,russia,deaths_via_meduza_assembled_106,estimate_low,75963.93864152301,1896.0528386337994,1461.964094268493,1436.0021541784363,471.902,208948911943.07394,732,0.3333333333333333,deaths
2024-02-26,Meduza,russia,deaths_via_meduza_assembled_106,estimate_high,102080.53934752595,1896.0528386337994,1461.964094268493,1436.0021541784363,471.902,208948911943.07394,732,0.3333333333333333,deaths
2024-03-04,Meduza,russia,deaths_via_meduza_assembled_107,estimate,90753.45277674298,1928.2239727949218,1488.9900190468618,1463.168182322781,475.767,208968527675.80334,739,0.3333333333333333,deaths
2024-03-04,Meduza,russia,deaths_via_meduza_assembled_107,estimate_low,77515.56216715967,1928.2239727949218,1488.9900190468618,1463.168182322781,475.767,208968527675.80334,739,0.3333333333333333,deaths
2024-03-04,Meduza,russia,deaths_via_meduza_assembled_107,estimate_high,103991.34338632629,1928.2239727949218,1488.9900190468618,1463.168182322781,475.767,208968527675.80334,739,0.3333333333333333,deaths
2024-03-11,Meduza,russia,deaths_via_meduza_assembled_108,estimate,92465.4152432642,1964.6079551314267,1516.8397457786205,1496.288574665377,479.456,208996561857.07205,746,0.3333333333333333,deaths
2024-03-11,Meduza,russia,deaths_via_meduza_assembled_108,estimate_low,79060.31406280841,1964.6079551314267,1516.8397457786205,1496.288574665377,479.456,208996561857.07205,746,0.3333333333333333,deaths
2024-03-11,Meduza,russia,deaths_via_meduza_assembled_108,estimate_high,105870.51642372,1964.6079551314267,1516.8397457786205,1496.288574665377,479.456,208996561857.07205,746,0.3333333333333333,deaths
2024-03-18,Meduza,russia,deaths_via_meduza_assembled_109,estimate,94231.97238006805,1984.1016181842656,1529.2207712316072,1511.4611464291909,485.414,209011708846.52045,753,0.3333333333333333,deaths
2024-03-18,Meduza,russia,deaths_via_meduza_assembled_109,estimate_low,80634.01901192655,1984.1016181842656,1529.2207712316072,1511.4611464291909,485.414,209011708846.52045,753,0.3333333333333333,deaths
2024-03-18,Meduza,russia,deaths_via_meduza_assembled_109,estimate_high,107829.92574820956,1984.1016181842656,1529.2207712316072,1511.4611464291909,485.414,209011708846.52045,753,0.3333333333333333,deaths
2024-03-25,Meduza,russia,deaths_via_meduza_assembled_110,estimate,95506.14687771977,2009.985770668691,1550.912821051699,1530.4437198641094,490.751,209036347345.8419,760,0.3333333333333333,deaths
2024-03-25,Meduza,russia,deaths_via_meduza_assembled_110,estimate_low,81776.169375886,2009.985770668691,1550.912821051699,1530.4437198641094,490.751,209036347345.8419,760,0.3333333333333333,deaths
2024-03-25,Meduza,russia,deaths_via_meduza_assembled_110,estimate_high,109236.12437955354,2009.985770668691,1550.912821051699,1530.4437198641094,490.751,209036347345.8419,760,0.3333333333333333,deaths
2024-04-01,Meduza,russia,deaths_via_meduza_assembled_111,estimate,97155.89472122096,2051.5735815103785,1588.0504914764426,1566.4258177591332,494.472,209053047652.6376,767,0.3333333333333333,deaths
2024-04-01,Meduza,russia,deaths_via_meduza_assembled_111,estimate_low,83249.48029627766,2051.5735815103785,1588.0504914764426,1566.4258177591332,494.472,209053047652.6376,767,0.3333333333333333,deaths
2024-04-01,Meduza,russia,deaths_via_meduza_assembled_111,estimate_high,111062.30914616426,2051.5735815103785,1588.0504914764426,1566.4258177591332,494.472,209053047652.6376,767,0.3333333333333333,deaths
2024-04-08,Meduza,russia,deaths_via_meduza_assembled_112,estimate,98854.95422342043,2093.086229046552,1623.7948064395898,1603.2442779932478,498.455,209089835820.63095,774,0.3333333333333333,deaths
2024-04-08,Meduza,russia,deaths_via_meduza_assembled_112,estimate_low,84771.20224449162,2093.086229046552,1623.7948064395898,1603.2442779932478,498.455,209089835820.63095,774,0.3333333333333333,deaths
2024-04-08,Meduza,russia,deaths_via_meduza_assembled_112,estimate_high,112938.70620234923,2093.086229046552,1623.7948064395898,1603.2442779932478,498.455,209089835820.63095,774,0.3333333333333333,deaths
2024-04-15,Meduza,russia,deaths_via_meduza_assembled_113,estimate,100530.74809518327,2136.7055552199286,1662.3712047474457,1642.019187048144,501.797,209115006485.97345,781,0.3333333333333333,deaths
2024-04-15,Meduza,russia,deaths_via_meduza_assembled_113,estimate_low,86256.24588425075,2136.7055552199286,1662.3712047474457,1642.019187048144,501.797,209115006485.97345,781,0.3333333333333333,deaths
2024-04-15,Meduza,russia,deaths_via_meduza_assembled_113,estimate_high,114805.25030611579,2136.7055552199286,1662.3712047474457,1642.019187048144,501.797,209115006485.97345,781,0.3333333333333333,deaths
2024-04-22,Meduza,russia,deaths_via_meduza_assembled_114,estimate,102370.2968428738,2165.028975125743,1683.007878043315,1663.8004087072045,507.072,209131854429.13235,788,0.3333333333333333,deaths
2024-04-22,Meduza,russia,deaths_via_meduza_assembled_114,estimate_low,87917.58121667778,2165.028975125743,1683.007878043315,1663.8004087072045,507.072,209131854429.13235,788,0.3333333333333333,deaths
2024-04-22,Meduza,russia,deaths_via_meduza_assembled_114,estimate_high,116823.0124690698,2165.028975125743,1683.007878043315,1663.8004087072045,507.072,209131854429.13235,788,0.3333333333333333,deaths
2024-04-29,Meduza,russia,deaths_via_meduza_assembled_115,estimate,104575.6516186937,2187.779245266454,1693.6124809460603,1682.6107422002488,511.75,209159380688.15552,795,0.3333333333333333,deaths
2024-04-29,Meduza,russia,deaths_via_meduza_assembled_115,estimate_low,89901.87812018023,2187.779245266454,1693.6124809460603,1682.6107422002488,511.75,209159380688.15552,795,0.3333333333333333,deaths
2024-04-29,Meduza,russia,deaths_via_meduza_assembled_115,estimate_high,119249.42511720714,2187.779245266454,1693.6124809460603,1682.6107422002488,511.75,209159380688.15552,795,0.3333333333333333,deaths
2024-05-06,Meduza,russia,deaths_via_meduza_assembled_116,estimate,106815.19758703845,2226.9196199973353,1726.0858240036864,1718.2287444371987,513.671,209199990391.25525,802,0.3333333333333333,deaths
2024-05-06,Meduza,russia,deaths_via_meduza_assembled_116,estimate_low,91936.95804448196,2226.9196199973353,1726.0858240036864,1718.2287444371987,513.671,209199990391.25525,802,0.3333333333333333,deaths
2024-05-06,Meduza,russia,deaths_via_meduza_assembled_116,estimate_high,121693.43712959494,2226.9196199973353,1726.0858240036864,1718.2287444371987,513.671,209199990391.25525,802,0.3333333333333333,deaths
2024-05-13,Meduza,russia,deaths_via_meduza_assembled_117,estimate,109008.71323237788,2264.2167646232683,1758.8632565632477,1749.8060814399498,517.545,209357249969.9536,809,0.3333333333333333,deaths
2024-05-13,Meduza,russia,deaths_via_meduza_assembled_117,estimate_low,93935.37460680756,2264.2167646232683,1758.8632565632477,1749.8060814399498,517.545,209357249969.9536,809,0.3333333333333333,deaths
2024-05-13,Meduza,russia,deaths_via_meduza_assembled_117,estimate_high,124082.0518579482,2264.2167646232683,1758.8632565632477,1749.8060814399498,517.545,209357249969.9536,809,0.3333333333333333,deaths
2024-05-20,Meduza,russia,deaths_via_meduza_assembled_118,estimate,111403.94376910354,2293.8614071330294,1778.3890373050972,1776.6649410467428,521.05,209475964798.43643,816,0.3333333333333333,deaths
2024-05-20,Meduza,russia,deaths_via_meduza_assembled_118,estimate_low,96106.66199865384,2293.8614071330294,1778.3890373050972,1776.6649410467428,521.05,209475964798.43643,816,0.3333333333333333,deaths
2024-05-20,Meduza,russia,deaths_via_meduza_assembled_118,estimate_high,126701.22553955323,2293.8614071330294,1778.3890373050972,1776.6649410467428,521.05,209475964798.43643,816,0.3333333333333333,deaths
2024-05-27,Meduza,russia,deaths_via_meduza_assembled_119,estimate,113574.4344887766,2336.0855993141013,1815.5412283887022,1814.0154897926554,524.221,209508003874.2971,823,0.3333333333333333,deaths
2024-05-27,Meduza,russia,deaths_via_meduza_assembled_119,estimate_low,98069.29757604108,2336.0855993141013,1815.5412283887022,1814.0154897926554,524.221,209508003874.2971,823,0.3333333333333333,deaths
2024-05-27,Meduza,russia,deaths_via_meduza_assembled_119,estimate_high,129079.57140151215,2336.0855993141013,1815.5412283887022,1814.0154897926554,524.221,209508003874.2971,823,0.3333333333333333,deaths
2024-06-03,Meduza,russia,deaths_via_meduza_assembled_120,estimate,115571.30611892066,2372.105146643724,1846.0356477880678,1844.4971780115034,528.133,209535131551.17606,830,0.3333333333333333,deaths
2024-06-03,Meduza,russia,deaths_via_meduza_assembled_120,estimate_low,99873.01071924997,2372.105146643724,1846.0356477880678,1844.4971780115034,528.133,209535131551.17606,830,0.3333333333333333,deaths
2024-06-03,Meduza,russia,deaths_via_meduza_assembled_120,estimate_high,131269.60151859134,2372.105146643724,1846.0356477880678,1844.4971780115034,528.133,209535131551.17606,830,0.3333333333333333,deaths
2024-06-10,Meduza,russia,deaths_via_meduza_assembled_121,estimate,117495.0374056966,2406.8885213634744,1876.619800057324,1873.0246425042722,532.173,209617290329.1981,837,0.3333333333333333,deaths
2024-06-10,Meduza,russia,deaths_via_meduza_assembled_121,estimate_low,101617.04739455794,2406.8885213634744,1876.619800057324,1873.0246425042722,532.173,209617290329.1981,837,0.3333333333333333,deaths
2024-06-10,Meduza,russia,deaths_via_meduza_assembled_121,estimate_high,133373.02741683525,2406.8885213634744,1876.619800057324,1873.0246425042722,532.173,209617290329.1981,837,0.3333333333333333,deaths
2024-06-17,Meduza,russia,deaths_via_meduza_assembled_122,estimate,119703.5898691182,2435.148399632748,1900.6834630386966,1893.3077877862927,537.031,209670676794.26645,844,0.3333333333333333,deaths
2024-06-17,Meduza,russia,deaths_via_meduza_assembled_122,estimate_low,103600.34744304563,2435.148399632748,1900.6834630386966,1893.3077877862927,537.031,209670676794.26645,844,0.3333333333333333,deaths
2024-06-17,Meduza,russia,deaths_via_meduza_assembled_122,estimate_high,135806.83229519075,2435.148399632748,1900.6834630386966,1893.3077877862927,537.031,209670676794.26645,844,0.3333333333333333,deaths
2024-06-24,Meduza,russia,deaths_via_meduza_assembled_123,estimate,121965.74203233472,2468.9123117424356,1928.2155881787314,1923.0020730735484,539.722,209689367213.31812,851,0.3333333333333333,deaths
2024-06-24,Meduza,russia,deaths_via_meduza_assembled_123,estimate_low,105646.02656851344,2468.9123117424356,1928.2155881787314,1923.0020730735484,539.722,209689367213.31812,851,0.3333333333333333,deaths
2024-06-24,Meduza,russia,deaths_via_meduza_assembled_123,estimate_high,138285.457496156,2468.9123117424356,1928.2155881787314,1923.0020730735484,539.722,209689367213.31812,851,0.3333333333333333,deaths
2024-07-01,Meduza,russia,deaths_via_meduza_assembled_124,estimate,124391.58242948297,2507.3630907505244,1960.3439322058382,1957.5916184090465,541.954,209704334648.5214,858,0.3333333333333333,deaths
2024-07-01,Meduza,russia,deaths_via_meduza_assembled_124,estimate_low,107841.16451139496,2507.3630907505244,1960.3439322058382,1957.5916184090465,541.954,209704334648.5214,858,0.3333333333333333,deaths
2024-07-01,Meduza,russia,deaths_via_meduza_assembled_124,estimate_high,140942.00034757098,2507.3630907505244,1960.3439322058382,1957.5916184090465,541.954,209704334648.5214,858,0.3333333333333333,deaths
2024-07-08,Meduza,russia,deaths_via_meduza_assembled_125,estimate,126759.22544085963,2555.901950141214,2003.7109980246134,2001.557339643943,545.07,209746933152.84973,865,0.3333333333333333,deaths
2024-07-08,Meduza,russia,deaths_via_meduza_assembled_125,estimate_low,109998.86163536788,2555.901950141214,2003.7109980246134,2001.557339643943,545.07,209746933152.84973,865,0.3333333333333333,deaths
2024-07-08,Meduza,russia,deaths_via_meduza_assembled_125,estimate_high,143519.5892463514,2555.901950141214,2003.7109980246134,2001.557339643943,545.07,209746933152.84973,865,0.3333333333333333,deaths
2024-07-15,Meduza,russia,deaths_via_meduza_assembled_126,estimate,129142.00637281261,2602.3717043246857,2044.2783733747542,2043.888165986034,547.67,209776087808.02225,872,0.3333333333333333,deaths
2024-07-15,Meduza,russia,deaths_via_meduza_assembled_126,estimate_low,112128.15297630476,2602.3717043246857,2044.2783733747542,2043.888165986034,547.67,209776087808.02225,872,0.3333333333333333,deaths
2024-07-15,Meduza,russia,deaths_via_meduza_assembled_126,estimate_high,146155.85976932046,2602.3717043246857,2044.2783733747542,2043.888165986034,547.67,209776087808.02225,872,0.3333333333333333,deaths
2024-07-22,Meduza,russia,deaths_via_meduza_assembled_127,estimate,131692.80783480805,2649.284044381876,2083.7965215882996,2087.757300064588,550.994,209882025034.56146,879,0.3333333333333333,deaths
2024-07-22,Meduza,russia,deaths_via_meduza_assembled_127,estimate_low,114401.78160528654,2649.284044381876,2083.7965215882996,2087.757300064588,550.994,209882025034.56146,879,0.3333333333333333,deaths
2024-07-22,Meduza,russia,deaths_via_meduza_assembled_127,estimate_high,148983.83406432957,2649.284044381876,2083.7965215882996,2087.757300064588,550.994,209882025034.56146,879,0.3333333333333333,deaths
2024-07-29,Meduza,russia,deaths_via_meduza_assembled_128,estimate,134038.91011898097,2691.1917000254443,2118.1506791503675,2126.4671325230333,554.757,209912173460.87283,886,0.3333333333333333,deaths
2024-07-29,Meduza,russia,deaths_via_meduza_assembled_128,estimate_low,116486.46301896196,2691.1917000254443,2118.1506791503675,2126.4671325230333,554.757,209912173460.87283,886,0.3333333333333333,deaths
2024-07-29,Meduza,russia,deaths_via_meduza_assembled_128,estimate_high,151591.35721899997,2691.1917000254443,2118.1506791503675,2126.4671325230333,554.757,209912173460.87283,886,0.3333333333333333,deaths
2024-08-05,Meduza,russia,deaths_via_meduza_assembled_129,estimate,136948.53887636916,2732.9480735521147,2155.137162314782,2162.8065028246706,558.72,209957392254.03284,893,0.3333333333333333,deaths
2024-08-05,Meduza,russia,deaths_via_meduza_assembled_129,estimate_low,119061.59512621448,2732.9480735521147,2155.137162314782,2162.8065028246706,558.72,209957392254.03284,893,0.3333333333333333,deaths
2024-08-05,Meduza,russia,deaths_via_meduza_assembled_129,estimate_high,154835.48262652385,2732.9480735521147,2155.137162314782,2162.8065028246706,558.72,209957392254.03284,893,0.3333333333333333,deaths
2024-08-12,Meduza,russia,deaths_via_meduza_assembled_130,estimate,139962.7023766679,2774.0131872313364,2190.007244355737,2200.0131274416844,562.038,209984278395.10187,900,0.3333333333333333,deaths
2024-08-12,Meduza,russia,deaths_via_meduza_assembled_130,estimate_low,121764.51915332826,2774.0131872313364,2190.007244355737,2200.0131274416844,562.038,209984278395.10187,900,0.3333333333333333,deaths
2024-08-12,Meduza,russia,deaths_via_meduza_assembled_130,estimate_high,158160.88560000758,2774.0131872313364,2190.007244355737,2200.0131274416844,562.038,209984278395.10187,900,0.3333333333333333,deaths
2024-08-19,Meduza,russia,deaths_via_meduza_assembled_131,estimate,142850.77581046394,2820.2592265027383,2231.008793166328,2241.734436182037,563.901,210048504220.86652,907,0.3333333333333333,deaths
2024-08-19,Meduza,russia,deaths_via_meduza_assembled_131,estimate_low,124357.64387852646,2820.2592265027383,2231.008793166328,2241.734436182037,563.901,210048504220.86652,907,0.3333333333333333,deaths
2024-08-19,Meduza,russia,deaths_via_meduza_assembled_131,estimate_high,161343.9077424014,2820.2592265027383,2231.008793166328,2241.734436182037,563.901,210048504220.86652,907,0.3333333333333333,deaths
2024-08-26,Meduza,russia,deaths_via_meduza_assembled_132,estimate,145772.2202242389,2869.0981724273984,2273.93557772524,2286.4009998062234,566.599,210152777551.22513,914,0.3333333333333333,deaths
2024-08-26,Meduza,russia,deaths_via_meduza_assembled_132,estimate_low,126992.55302674993,2869.0981724273984,2273.93557772524,2286.4009998062234,566.599,210152777551.22513,914,0.3333333333333333,deaths
2024-08-26,Meduza,russia,deaths_via_meduza_assembled_132,estimate_high,164551.88742172785,2869.0981724273984,2273.93557772524,2286.4009998062234,566.599,210152777551.22513,914,0.3333333333333333,deaths
2024-09-02,Meduza,russia,deaths_via_meduza_assembled_133,estimate,148527.87267569546,2920.1405498435047,2316.6479417728087,2334.7569583483714,571.123,210282569286.52893,921,0.3333333333333333,deaths
2024-09-02,Meduza,russia,deaths_via_meduza_assembled_133,estimate_low,129444.61561328238,2920.1405498435047,2316.6479417728087,2334.7569583483714,571.123,210282569286.52893,921,0.3333333333333333,deaths
2024-09-02,Meduza,russia,deaths_via_meduza_assembled_133,estimate_high,167611.12973810852,2920.1405498435047,2316.6479417728087,2334.7569583483714,571.123,210282569286.52893,921,0.3333333333333333,deaths
2024-09-09,Meduza,russia,deaths_via_meduza_assembled_134,estimate,151323.8163285441,2970.8332116089487,2356.2336510616133,2383.6592670955774,574.395,210388830105.04153,928,0.3333333333333333,deaths
2024-09-09,Meduza,russia,deaths_via_meduza_assembled_134,estimate_low,131940.00683524727,2970.8332116089487,2356.2336510616133,2383.6592670955774,574.395,210388830105.04153,928,0.3333333333333333,deaths
2024-09-09,Meduza,russia,deaths_via_meduza_assembled_134,estimate_high,170707.62582184095,2970.8332116089487,2356.2336510616133,2383.6592670955774,574.395,210388830105.04153,928,0.3333333333333333,deaths
2024-09-16,Meduza,russia,deaths_via_meduza_assembled_135,estimate,154431.3771861013,3020.0957270558715,2394.8031407537364,2430.654825593573,579.297,210495923897.37064,935,0.3333333333333333,deaths
2024-09-16,Meduza,russia,deaths_via_meduza_assembled_135,estimate_low,134740.6835448992,3020.0957270558715,2394.8031407537364,2430.654825593573,579.297,210495923897.37064,935,0.3333333333333333,deaths
2024-09-16,Meduza,russia,deaths_via_meduza_assembled_135,estimate_high,174122.07082730345,3020.0957270558715,2394.8031407537364,2430.654825593573,579.297,210495923897.37064,935,0.3333333333333333,deaths
2024-09-23,Meduza,russia,deaths_via_meduza_assembled_136,estimate,157777.85199927157,3070.675502811031,2434.25961153815,2479.590961705777,581.948,210604189461.3435,942,0.3333333333333333,deaths
2024-09-23,Meduza,russia,deaths_via_meduza_assembled_136,estimate_low,137756.84616793346,3070.675502811031,2434.25961153815,2479.590961705777,581.948,210604189461.3435,942,0.3333333333333333,deaths
2024-09-23,Meduza,russia,deaths_via_meduza_assembled_136,estimate_high,177798.85783060966,3070.675502811031,2434.25961153815,2479.590961705777,581.948,210604189461.3435,942,0.3333333333333333,deaths
2024-09-30,Meduza,russia,deaths_via_meduza_assembled_137,estimate,160778.01418415294,3117.4466646592437,2471.7773404622367,2523.8549478016,585.77,210702186294.4337,949,0.3333333333333333,deaths
2024-09-30,Meduza,russia,deaths_via_meduza_assembled_137,estimate_low,140448.62392439716,3117.4466646592437,2471.7773404622367,2523.8549478016,585.77,210702186294.4337,949,0.3333333333333333,deaths
2024-09-30,Meduza,russia,deaths_via_meduza_assembled_137,estimate_high,181107.40444390872,3117.4466646592437,2471.7773404622367,2523.8549478016,585.77,210702186294.4337,949,0.3333333333333333,deaths
