date,cloud_cover_in_country,cloud_cover_in_east_of_country,fires_per_day,war_fires_per_day,fires_per_day_in_ukraine_held_area,war_fires_per_day_in_ukraine_held_area,fires_per_day_in_russia_held_area,war_fires_per_day_in_russia_held_area,fires_per_day_non_cloud_days_7dma,fires_per_day_7dma,war_fires_per_day_non_cloud_days_7dma,war_fires_per_day_7dma,fires_per_day_in_ukraine_held_area_non_cloud_days_7dma,fires_per_day_in_ukraine_held_area_7dma,war_fires_per_day_in_ukraine_held_area_non_cloud_days_7dma,war_fires_per_day_in_ukraine_held_area_7dma,fires_per_day_in_russia_held_area_non_cloud_days_7dma,fires_per_day_in_russia_held_area_7dma,war_fires_per_day_in_russia_held_area_non_cloud_days_7dma,war_fires_per_day_in_russia_held_area_7dma
2024-04-05,0.581,0.53,578,233,420,141,158,92,729.5,733.4285714285714,428.5,409.57142857142856,435.5,453.57142857142856,229,219.8571428571429,294,279.85714285714283,199.5,189.71428571428572
2024-04-06,0.657,0.665,690,403,318,155,372,248,930.3333333333334,751.8571428571429,532.3333333333334,413.7142857142857,578.3333333333334,480.8571428571428,293.6666666666667,237.8571428571429,352,271,238.66666666666663,175.85714285714286
2024-04-07,0.375,0.33,412,221,236,109,176,112,1084.5,871.7142857142857,635,493.2857142857143,672.25,535.2857142857143,343.25,263,412.25,336.42857142857144,291.75,230.28571428571428
2024-04-08,0.407,0.313,1047,636,635,349,412,287,1189.2,1030.571428571429,733.2,614.5714285714286,732.8,628.8571428571429,401.4,329,456.4,401.7142857142857,331.8,285.57142857142856
2024-04-09,0.338,0.276,1332,740,864,423,468,317,1205.6666666666667,1132,764.8333333333334,713.1428571428571,730,671.1428571428571,408.3333333333333,372.1428571428572,475.6666666666667,460.8571428571428,356.5,341
2024-04-10,0.16,0.045,1547,943,954,492,593,451,1205.6666666666667,1145.571428571429,764.8333333333334,739.1428571428571,730,676.5714285714286,408.3333333333333,384.7142857142857,475.6666666666667,469,356.5,354.42857142857144
2024-04-11,0.308,0.235,1608,1126,975,634,633,492,1364.4,1124,873.6,722.8571428571429,828.8,665.5714285714286,468.2,375.2857142857143,535.6,458.42857142857144,405.4,347.57142857142856
2024-04-12,0.37,0.348,1288,923,716,443,572,480,1443.75,1016.7142857142856,933,658.7142857142857,877.25,603.8571428571429,498,342.85714285714283,566.5,412.8571428571428,435,315.85714285714283
2024-04-13,0.703,0.687,785,585,356,243,429,342,1481,836,997.3333333333334,558.8571428571429,881.6666666666666,482.8571428571428,523,283.85714285714283,599.3333333333334,353.14285714285717,474.3333333333333,275
2024-04-14,0.721,0.673,261,107,159,43,102,64,1448,626,1024.5,431.28571428571433,845.5,348.28571428571433,538.5,214.57142857142856,602.5,277.7142857142857,486,216.71428571428572
2024-04-15,0.742,0.725,296,187,203,122,93,65,1288,401.1428571428572,923,273.14285714285717,716,210.57142857142856,443,125,572,190.57142857142856,480,148.14285714285717
2024-04-16,0.756,0.729,67,41,17,10,50,31,NA,240.2857142857143,NA,155.85714285714283,NA,121.28571428571428,NA,70,NA,119,NA,85.85714285714285
2024-04-17,0.876,0.902,77,50,12,7,65,43,NA,154.57142857142858,NA,89.14285714285714,NA,96.85714285714286,NA,52.142857142857146,NA,57.714285714285715,NA,37
2024-04-18,0.835,0.819,34,19,11,7,23,12,NA,127.14285714285714,NA,80.85714285714286,NA,80,NA,49.285714285714285,NA,47.14285714285714,NA,31.571428571428573
2024-04-19,0.578,0.596,162,102,91,58,71,44,NA,108.42857142857144,NA,66.57142857142857,NA,63.142857142857146,NA,37.42857142857143,NA,45.285714285714285,NA,29.142857142857142
2024-04-20,0.672,0.736,185,118,185,118,0,0,NA,104.85714285714286,NA,64,NA,63,NA,36.42857142857143,NA,41.857142857142854,NA,27.571428571428573
2024-04-21,0.806,0.809,69,49,41,23,28,26,NA,99,NA,58.285714285714285,NA,65,NA,35.857142857142854,NA,34,NA,22.428571428571427
2024-04-22,0.752,0.715,165,87,85,39,80,48,NA,99,NA,57,NA,67.28571428571429,NA,36.142857142857146,NA,31.714285714285715,NA,20.857142857142858
2024-04-23,0.702,0.663,42,23,16,3,26,20,NA,85.57142857142857,NA,45,NA,61.71428571428571,NA,30.428571428571427,NA,23.857142857142858,NA,14.571428571428571
2024-04-24,0.826,0.841,36,10,26,3,10,7,NA,81.14285714285714,NA,37.42857142857143,NA,50.857142857142854,NA,20.571428571428573,NA,30.285714285714285,NA,16.857142857142858
2024-04-25,0.834,0.894,34,10,27,9,7,1,NA,80.71428571428571,NA,34.142857142857146,NA,51.57142857142857,NA,20.142857142857142,NA,29.142857142857142,NA,14
2024-04-26,0.735,0.849,68,18,52,18,16,0,NA,80.85714285714286,NA,30.714285714285715,NA,59.71428571428571,NA,23.142857142857142,NA,21.142857142857142,NA,7.571428571428571
2024-04-27,0.462,0.503,154,65,109,49,45,16,390,130.57142857142858,184,53.71428571428571,270,96,128,41,120,34.57142857142857,56,12.714285714285714
2024-04-28,0.643,0.801,66,26,46,20,20,6,491.5,210.14285714285717,257,99.42857142857142,335.5,149.57142857142858,173,71.71428571428571,156,60.57142857142858,84,27.71428571428571
2024-04-29,0.476,0.591,166,63,142,60,24,3,437.3333333333333,252.28571428571428,235.66666666666663,125.57142857142856,294.3333333333333,176,155.66666666666666,87.71428571428571,143,76.28571428571429,80,37.857142857142854
2024-04-30,0.138,0.145,390,184,270,128,120,56,438.75,305.8571428571429,238.75,158.42857142857142,296.5,211.8571428571429,159,109.28571428571428,142.25,94,79.75,49.142857142857146
2024-05-01,0.127,0.103,593,330,401,218,192,112,445,351,250.8,191.8571428571429,291.2,234.8571428571429,158.8,124.85714285714286,153.8,116.14285714285714,92,67
2024-05-02,0.348,0.261,329,193,212,121,117,72,465.8333333333333,423,280.5,249.42857142857144,294.6666666666667,272.85714285714283,171.5,155.57142857142858,171.16666666666666,150.14285714285714,109,93.85714285714286
2024-05-03,0.337,0.231,443,248,303,169,140,79,464.8571428571428,464.8571428571428,278,278,286.85714285714283,286.85714285714283,167,167,178,178,111,111
2024-05-04,0.16,0.127,470,299,270,158,200,141,532.1428571428571,532.1428571428571,352.57142857142856,352.57142857142856,294.42857142857144,294.42857142857144,186.57142857142856,186.57142857142856,237.71428571428572,237.71428571428572,166,166
2024-05-05,0.292,0.233,570,429,312,235,258,194,522,479.42857142857144,356.3333333333333,326,276.6666666666667,249.71428571428572,181.33333333333337,161.42857142857142,245.33333333333331,229.71428571428572,175,164.57142857142858
2024-05-06,0.519,0.428,459,263,240,140,219,123,560.6,479.2857142857143,389,325.2857142857143,289.6,239.8571428571429,193.4,152.57142857142858,271,239.42857142857144,195.6,172.71428571428572
2024-05-07,0.556,0.484,861,706,323,265,538,441,598.4,506.2857142857143,428.4,353.42857142857144,290.4,240.42857142857144,202,158.71428571428572,308,265.85714285714283,226.4,194.71428571428572
2024-05-08,0.589,0.55,224,144,88,42,136,102,630.5,484.2857142857143,460.75,340.14285714285717,295.5,225.57142857142856,213,151.42857142857142,335,258.7142857142857,247.75,188.71428571428572
2024-05-09,0.504,0.514,328,188,143,59,185,129,650.6666666666666,439.1428571428572,471.3333333333333,302.14285714285717,290,197.8571428571429,205.66666666666663,128.71428571428572,360.6666666666667,241.28571428571428,265.6666666666667,173.42857142857142
2024-05-10,0.354,0.289,632,445,307,212,325,233,746.5,386.7142857142857,575.5,272.42857142857144,315,171.28571428571428,238.5,112.57142857142856,431.5,215.42857142857144,337,159.85714285714286
2024-05-11,0.624,0.567,316,206,166,107,150,99,632,276.14285714285717,445,180.28571428571428,307,131.28571428571428,212,78.14285714285714,325,144.85714285714286,233,102.14285714285714
2024-05-12,0.531,0.528,254,163,118,76,136,87,632,256.2857142857143,445,166.42857142857142,307,129,212,77.85714285714286,325,127.28571428571428,233,88.57142857142858
2024-05-13,0.716,0.784,92,55,54,27,38,28,632,228.14285714285717,445,149.28571428571428,307,125.71428571428572,212,78.28571428571429,325,102.42857142857142,233,71
2024-05-14,0.656,0.788,87,61,43,24,44,37,173,162.57142857142858,71,95.85714285714286,131,100.57142857142856,48,54.857142857142854,42,62,23,41
2024-05-15,0.549,0.674,85,47,72,40,13,7,173,135.71428571428572,71,75.14285714285714,131,87,48,43.57142857142857,42,48.71428571428571,23,31.571428571428573
2024-05-16,0.475,0.563,131,68,120,62,11,6,163.5,121.42857142857144,81.5,65,105,81.42857142857143,47.5,39.42857142857143,58.5,40,34,25.571428571428573
2024-05-17,0.409,0.477,173,71,131,48,42,23,177,137.42857142857142,88.66666666666667,71.85714285714286,101.66666666666669,87.28571428571429,47.666666666666664,42.42857142857143,75.33333333333333,50.142857142857146,41,29.428571428571427
2024-05-18,0.582,0.645,128,61,71,28,57,33,223.25,176.71428571428572,112.25,89.28571428571429,118.5,105.28571428571428,51,47.714285714285715,104.75,71.42857142857143,61.25,41.57142857142857
2024-05-19,0.39,0.397,154,92,79,47,75,45,283.8,239.71428571428572,157.8,131.14285714285714,137.8,125.71428571428572,63.2,58,146,114,94.6,73.14285714285714
2024-05-20,0.444,0.352,204,103,95,48,109,55,340.8333333333333,310.42857142857144,196.16666666666663,176.85714285714286,161,148.14285714285714,78.5,71.28571428571429,179.83333333333334,162.28571428571428,117.66666666666669,105.57142857142856
2024-05-21,0.445,0.418,362,183,169,61,193,122,506.5,452.42857142857144,342.16666666666663,302,220.16666666666669,198.85714285714283,131.66666666666666,116.85714285714285,286.3333333333333,253.57142857142856,210.5,185.14285714285717
2024-05-22,0.527,0.498,526,340,215,112,311,228,610.2857142857143,610.2857142857143,428.71428571428567,428.71428571428567,273.57142857142856,273.57142857142856,172.28571428571428,172.28571428571428,336.7142857142857,336.7142857142857,256.42857142857144,256.42857142857144
2024-05-23,0.472,0.403,626,388,277,155,349,233,686.3333333333334,646.5714285714286,484.8333333333333,456.7142857142857,306,287,193.16666666666663,177,380.3333333333333,359.57142857142856,291.6666666666667,279.7142857142857
2024-05-24,0.33,0.165,1167,947,486,367,681,580,782.8,688.2857142857143,561.2,491.42857142857144,348.2,310.85714285714283,222.2,193.71428571428572,434.6,377.42857142857144,339,297.7142857142857
2024-05-25,0.213,0.072,1233,948,594,416,639,532,888,762.2857142857143,655.75,569.5714285714286,393,333.14285714285717,262.5,218.71428571428572,495,429.1428571428572,393.25,350.85714285714283
2024-05-26,0.546,0.662,408,288,173,80,235,208,1008.6666666666666,724.7142857142857,761,554.2857142857143,452.3333333333333,311.14285714285717,312.6666666666667,208.8571428571429,556.3333333333334,413.57142857142856,448.3333333333333,345.42857142857144
2024-05-27,0.638,0.628,496,346,262,165,234,181,1200,654.2857142857143,947.5,514.7142857142857,540,282.2857142857143,391.5,195.1428571428571,660,372,556,319.57142857142856
2024-05-28,0.675,0.641,880,730,325,236,555,494,1233,503.1428571428572,948,388.7142857142857,594,223.85714285714283,416,149.28571428571428,639,279.2857142857143,532,239.42857142857144
2024-05-29,0.749,0.758,263,233,61,43,202,190,182,353,125,271.14285714285717,77,150,46,96.42857142857144,105,203,79,174.71428571428572
2024-05-30,0.72,0.69,133,111,75,59,58,52,259,342.71428571428567,169,260.42857142857144,146.5,156.14285714285714,98,106.42857142857144,112.5,186.57142857142856,71,154
2024-05-31,0.547,0.512,109,65,77,46,32,19,248.66666666666663,304.42857142857144,157.33333333333334,230.14285714285717,133.33333333333334,134,81,89.57142857142857,115.33333333333331,170.42857142857142,76.33333333333333,140.57142857142858
2024-06-01,0.367,0.311,182,125,77,46,105,79,248.66666666666663,190.42857142857144,157.33333333333334,131.28571428571428,133.33333333333334,93.57142857142856,81,58.57142857142857,115.33333333333331,96.85714285714286,76.33333333333333,72.71428571428571
2024-06-02,0.411,0.414,336,213,216,150,120,63,248.66666666666663,206.8571428571429,157.33333333333334,136,133.33333333333334,101.42857142857144,81,62.57142857142857,115.33333333333331,105.42857142857144,76.33333333333333,73.42857142857143
2024-06-03,0.443,0.387,228,134,107,47,121,87,248.66666666666663,222.1428571428571,157.33333333333334,139.57142857142858,133.33333333333334,108.28571428571428,81,64,115.33333333333331,113.85714285714286,76.33333333333333,75.57142857142857
2024-06-04,0.684,0.663,82,38,42,19,40,19,319.25,282.42857142857144,208.25,181.8571428571429,142,121.28571428571428,82.5,69.85714285714286,177.25,161.14285714285714,125.75,112
2024-06-05,0.666,0.67,378,266,116,71,262,195,365,280.7142857142857,236,178.42857142857142,163.66666666666666,121.42857142857144,94.66666666666669,68.71428571428571,201.33333333333337,159.28571428571428,141.33333333333334,109.71428571428572
2024-06-06,0.535,0.622,240,136,123,69,117,67,327,264.42857142857144,197,161.71428571428572,127.66666666666669,106,59.666666666666664,53.714285714285715,199.33333333333337,158.42857142857142,137.33333333333334,108
2024-06-07,0.433,0.345,531,361,168,87,363,274,376.5,282.2857142857143,228.5,176.14285714285714,138,107.14285714285714,66,55,238.5,175.14285714285714,162.5,121.14285714285714
2024-06-08,0.537,0.562,170,101,78,38,92,63,376.5,334.85714285714283,228.5,214.1428571428571,138,129.42857142857142,66,70,238.5,205.42857142857144,162.5,144.14285714285714
2024-06-09,0.566,0.497,222,96,108,45,114,51,376.5,319.14285714285717,228.5,200.71428571428572,138,131,66,72,238.5,188.1428571428571,162.5,128.71428571428572
2024-06-10,0.619,0.527,353,235,115,56,238,179,376.5,354.7142857142857,228.5,233.57142857142856,138,150.28571428571428,66,89.71428571428571,238.5,204.42857142857144,162.5,143.85714285714286
2024-06-11,0.624,0.527,450,304,198,124,252,180,222,289.2857142857143,96,187,108,128.28571428571428,45,77.71428571428571,114,161,51,109.28571428571428
2024-06-12,0.653,0.688,268,172,127,85,141,87,222,268.7142857142857,96,173.57142857142858,108,119.14285714285714,45,72.28571428571429,114,149.57142857142858,51,101.28571428571428
2024-06-13,0.641,0.54,489,366,258,193,231,173,NA,243.1428571428571,NA,161.28571428571428,NA,109.14285714285714,NA,67,NA,134,NA,94.28571428571428
2024-06-14,0.826,0.791,73,35,14,3,59,32,NA,203,NA,133.42857142857142,NA,96.85714285714286,NA,60.28571428571429,NA,106.14285714285714,NA,73.14285714285714
2024-06-15,0.807,0.949,26,7,14,0,12,7,178,164.14285714285717,54,97.71428571428572,107,83.85714285714286,29,46.71428571428571,71,80.28571428571429,25,51
2024-06-16,0.706,0.847,43,10,38,8,5,2,217.5,162.57142857142858,97.5,93.28571428571428,127,86.71428571428571,48,44.142857142857146,90.5,75.85714285714286,49.5,49.142857142857146
2024-06-17,0.601,0.681,72,40,29,9,43,31,255.33333333333337,140,124.66666666666669,66.57142857142857,137.33333333333334,72.42857142857143,54.666666666666664,26.28571428571429,118,67.57142857142857,70,40.28571428571429
2024-06-18,0.395,0.402,178,54,107,29,71,25,245,160.14285714285714,117.5,75.28571428571429,136.25,89.42857142857143,55.75,34.285714285714285,108.75,70.71428571428571,61.75,41
2024-06-19,0.397,0.357,257,141,147,67,110,74,264.4,205.28571428571428,127.4,98.14285714285714,148.4,115.57142857142856,64.2,48.285714285714285,116,89.71428571428571,63.2,49.857142857142854
2024-06-20,0.353,0.341,331,179,158,68,173,111,270,241.71428571428572,134.5,121,150.66666666666666,133.28571428571428,68.33333333333333,59.857142857142854,119.33333333333331,108.42857142857144,66.16666666666667,61.142857142857146
2024-06-21,0.247,0.229,214,96,133,59,81,37,270,263.42857142857144,134.5,132.71428571428572,150.66666666666666,149.85714285714286,68.33333333333333,70.85714285714286,119.33333333333331,113.57142857142856,66.16666666666667,61.857142857142854
2024-06-22,0.311,0.236,342,167,197,98,145,69,267,260.85714285714283,141.16666666666666,138.42857142857142,147.33333333333334,147,72,74,119.66666666666669,113.85714285714286,69.16666666666667,64.42857142857143
2024-06-23,0.438,0.376,298,170,162,89,136,81,280.1666666666667,272.14285714285717,149.66666666666666,145.71428571428572,150.66666666666666,149.85714285714286,74.16666666666667,75.85714285714286,129.5,122.28571428571428,75.5,69.85714285714286
2024-06-24,0.55,0.524,224,122,145,86,79,36,282.5,274.14285714285717,154.66666666666666,150,158.66666666666666,156.71428571428572,84,84.28571428571429,123.83333333333331,117.42857142857144,70.66666666666667,65.71428571428571
2024-06-25,0.481,0.468,160,94,87,51,73,43,323,308.85714285714283,188.5,179,181.83333333333337,176.57142857142858,101.66666666666669,99.42857142857144,141.16666666666666,132.28571428571428,86.83333333333333,79.57142857142857
2024-06-26,0.319,0.317,336,192,167,80,169,112,355.8333333333333,337,217.33333333333337,203.71428571428572,204.33333333333337,195.8571428571429,118.66666666666669,114,151.5,141.14285714285714,98.66666666666669,89.71428571428571
2024-06-27,0.323,0.302,345,209,206,127,139,82,413.8333333333333,386.7142857142857,259.1666666666667,239.57142857142856,252.33333333333337,237,153.83333333333334,144.14285714285714,161.5,149.71428571428572,105.33333333333331,95.42857142857144
2024-06-28,0.286,0.293,457,299,272,165,185,134,436.2857142857143,436.2857142857143,266,266,264.42857142857144,264.42857142857144,158.71428571428572,158.71428571428572,171.85714285714286,171.85714285714286,107.28571428571428,107.28571428571428
2024-06-29,0.234,0.189,539,340,332,200,207,140,569.2857142857143,569.2857142857143,364.8571428571428,364.8571428571428,333.42857142857144,333.42857142857144,210,210,235.85714285714283,235.85714285714283,154.85714285714286,154.85714285714286
2024-06-30,0.211,0.227,646,421,450,300,196,121,822.8571428571429,822.8571428571429,577.4285714285713,577.4285714285713,483.28571428571433,483.28571428571433,335.57142857142856,335.57142857142856,339.57142857142856,339.57142857142856,241.85714285714283,241.85714285714283
2024-07-01,0.378,0.259,571,307,337,188,234,119,902.5,986.5714285714286,638.8333333333333,713.8571428571429,529.5,566.2857142857143,370.33333333333337,399.57142857142856,373,420.2857142857143,268.5,314.2857142857143
2024-07-02,0.534,0.352,1091,786,570,410,521,376,991.6,1024.571428571429,706.8,743.1428571428571,581,589.8571428571429,411.4,417.7142857142857,410.6,434.7142857142857,295.4,325.42857142857144
2024-07-03,0.606,0.434,2111,1680,1216,959,895,721,1119.6,1116,794,805.4285714285714,653.4,641.5714285714286,452.4,447,466.2,474.42857142857144,341.6,358.42857142857144
2024-07-04,0.726,0.681,1491,1164,787,575,704,589,1301,1245.571428571429,956.8,921.7142857142856,732.8,698.2857142857143,514,491,568.2,547.2857142857143,442.8,430.7142857142857
2024-07-05,0.53,0.568,723,504,437,292,286,212,1601.4,1460.142857142857,1211.2,1103.428571428571,893,812.7142857142857,637.2,579,708.4,647.4285714285714,574,524.4285714285714
2024-07-06,0.238,0.146,1179,776,694,405,485,371,1679.6,1516,1267.4,1143.571428571429,985.6,878.8571428571429,698,622.4285714285714,694,637.1428571428571,569.4,521.1428571428571
2024-07-07,0.197,0.141,1553,1235,847,608,706,627,1571.75,1400.142857142857,1164.25,1037.142857142857,928,817.1428571428571,632.75,559.4285714285714,643.75,583,531.5,477.7142857142857
2024-07-08,0.285,0.203,2073,1579,1138,804,935,775,1531.2,1382.7142857142858,1137.6,1018.1428571428572,881.6,804.1428571428571,594.4,540.2857142857143,649.6,578.5714285714286,543.2,477.8571428571428
2024-07-09,0.378,0.417,1482,1067,1033,714,449,353,1359.3333333333333,1350.857142857143,999.5,990.2857142857144,792,790.8571428571429,529,527.4285714285714,567.3333333333334,560,470.5,462.8571428571428
2024-07-10,0.442,0.564,1300,935,784,518,516,417,1296.8333333333333,1297.2857142857142,955.3333333333334,952.4285714285714,763,766,513.5,514.1428571428571,533.8333333333334,531.2857142857143,441.8333333333333,438.2857142857143
2024-07-11,0.325,0.331,1369,1031,696,441,673,590,1298.1666666666667,1298.428571428571,948,946.1428571428572,770.8333333333334,772.7142857142857,520,519.7142857142857,527.3333333333334,525.7142857142857,428,426.42857142857144
2024-07-12,0.337,0.319,500,309,344,202,156,107,1134.5,1158.142857142857,812.5,830,670.5,686.7142857142857,442.3333333333333,453.1428571428572,464,471.42857142857144,370.1666666666667,376.8571428571428
2024-07-13,0.303,0.297,804,511,520,312,284,199,1106,1133.7142857142858,788.5,809.4285714285714,635.6666666666666,656.8571428571429,414.8333333333333,429.57142857142856,470.3333333333333,476.8571428571428,373.6666666666667,379.8571428571428
2024-07-14,0.303,0.197,1561,1191,894,647,667,544,1110.428571428571,1110.428571428571,778.7142857142857,778.7142857142857,648,648,417.57142857142856,417.57142857142856,462.42857142857144,462.42857142857144,361.1428571428572,361.1428571428572
2024-07-15,0.512,0.451,1091,766,536,338,555,428,1196,1196,838.5714285714286,838.5714285714286,725.5714285714286,725.5714285714286,481.2857142857143,481.2857142857143,470.42857142857144,470.42857142857144,357.2857142857143,357.2857142857143
2024-07-16,0.338,0.363,1311,923,824,549,487,374,1312,1341.428571428571,926.8333333333334,956.8571428571428,789.1666666666666,814.5714285714286,527.8333333333334,556.1428571428571,522.8333333333334,526.8571428571429,399,400.7142857142857
2024-07-17,0.327,0.248,1137,720,722,434,415,286,1403.5,1419.857142857143,988.8333333333334,1010,866.5,880.8571428571429,581.6666666666666,602.2857142857143,537,539,407.1666666666667,407.7142857142857
2024-07-18,0.428,0.377,1968,1450,1239,887,729,563,1372,1346.428571428571,948.4,947,861,844.2857142857143,568.6,579.5714285714286,511,502.1428571428572,379.8,367.42857142857144
2024-07-19,0.531,0.551,1518,1137,967,726,551,411,1442.25,1258.142857142857,994,882,942.25,813.5714285714286,626.25,561,500,444.57142857142856,367.75,321
2024-07-20,0.47,0.458,1353,883,984,635,369,248,1486,1154.2857142857142,1017.6666666666666,796.7142857142857,981.6666666666666,765.4285714285714,652,521.4285714285714,504.3333333333333,388.8571428571429,365.6666666666667,275.2857142857143
2024-07-21,0.68,0.636,1047,750,638,488,409,262,1280.3333333333333,1066.142857142857,873.6666666666666,735,860,713.2857142857142,571,486.7142857142857,420.3333333333333,352.85714285714283,302.6666666666667,248.28571428571428
2024-07-22,0.55,0.617,473,311,321,208,152,103,936.5,870,585.5,582.1428571428571,670.5,595.5714285714286,413,396.42857142857144,266,274.42857142857144,172.5,185.71428571428572
